"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"id";"created_at";"user.screen_name";"text";"favorite_count";"retweet_count";"entities.hashtags.*.text";"entities.user_mentions.*.name";"entities.urls.*.display_url";"lang"
"1";"279";"1";"1371204550598787072";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371204550598787072";"Sun Mar 14 21:00:15 +0000 2021";"AnnaS_Gdottir";"@SturbanLula @AdrianaHlobo @SergioAlvesRio1 @EDIRCARVALHOMO3 @harpia_vermelha @anandacajueiro @gera_lopes… https://t.co/Gs32rto0dM";"2";"0";"";"Giovana Sturban Lula Melhor Presidente Do Brasil;Adriana Lobo🚩🚩;Sergio Alves Rio - Eita Porra Oficial😉;🚩EDIR CARVALHO MOURA;Harpia Vermelha;Fenix20;Gera Lopes Jr 🚩";"twitter.com/i/web/status/1…";"pt"
"1";"280";"1";"1371204424736120838";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371204424736120838";"Sun Mar 14 20:59:45 +0000 2021";"olen_________ad";"RT @denisedofandom: querer hitar     🤝      não ter                                     criatividade";"0";"4002";"";"central de fofocas TMJ";"";"pt"
"1";"281";"1";"1371204126512713729";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371204126512713729";"Sun Mar 14 20:58:34 +0000 2021";"Vulcanicq";"@camsslty ad block aqui come solto, nunca vi também";"1";"0";"";"카밀라🥀 TATAKAE⚔️";"";"pt"
"1";"282";"1";"1371204012083662854";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371204012083662854";"Sun Mar 14 20:58:06 +0000 2021";"alphastype";"Morreu cedo 😔  [14/3 17:50] caio: que ódio [14/3 17:51] igor: era uma vez o aoty [14/3 17:51] ana: Inacreditável [1… https://t.co/paYEfhqqRs";"0";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"283";"1";"1371203971000508416";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203971000508416";"Sun Mar 14 20:57:57 +0000 2021";"HellenBecc";"RT @guiaugustoborba: Eu to viciado nessa versão ao vivo de Tá Solteira @ivetesangalo!!! #publi #ad  https://t.co/CSJZydCCO5";"0";"14";"publi;ad";"Gui Augusto;Ivete Sangalo";"";"pt"
"1";"284";"1";"1371203960900624384";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203960900624384";"Sun Mar 14 20:57:54 +0000 2021";"merlin0ff";"Tava usando o YT e do nada apareceu uma ad japonesa e, nem estou usando VPN   Wtf não entendi nada do comercial, como vou comprar";"0";"0";"";"";"";"pt"
"1";"285";"1";"1371203910459867141";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203910459867141";"Sun Mar 14 20:57:42 +0000 2021";"Sport1ngu1sta";"RT @SCPModalidades: #HóqueiSCP | ⏹️ FINAL DO JOGO:  Os Leões sofreram um golo ao cair do pano e empataram frente à AD Valongo.  #SCPADV #CN…";"0";"22";"HóqueiSCP;SCPADV";"Sporting CP - Modalidades";"";"pt"
"1";"286";"1";"1371203894055989250";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203894055989250";"Sun Mar 14 20:57:38 +0000 2021";"kunke_ad";"Dem ina ina ina 💀";"1";"0";"";"";"";"pt"
"1";"287";"1";"1371203877303902210";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203877303902210";"Sun Mar 14 20:57:34 +0000 2021";"SRigueiras";"Dionrray: Se o nossos leque de campeões em stage é alto, principalmente na escolha do ad, mid e top também, que a g… https://t.co/kUcgDWLcr9";"0";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"288";"1";"1371203846144462848";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203846144462848";"Sun Mar 14 20:57:27 +0000 2021";"SturbanLula";"@anandacajueiro @Alanex36464113 @Sergioguia1 @marcelohp2017 @HerisValmir @EduMasterPEB @ed1961 @Ann_aD_… https://t.co/IulhWV0KSX";"7";"0";"";"Fenix20;Alan;Sérgio Águia🚩🇧🇷❤️🌿🐶🍺🌈;Marcelo Pereira🚩🚩;Valmir Gonçalves de ;𝕵𝖔𝖘𝖊́ 𝕰𝖉𝖚𝖆𝖗𝖉𝖔 - Socialista de ANDROID;OGritoDeMinas🚩🇧🇷🚩;Anna 🏴 😷 🚩 🌟";"twitter.com/i/web/status/1…";"pt"
"1";"289";"1";"1371203736039780352";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203736039780352";"Sun Mar 14 20:57:01 +0000 2021";"tiagomgdricardo";"AD - seres do benfiquistão é meio caminho andado para te achar bacano ahahah curto do estilo, um gajo à maneira";"0";"0";"";"";"";"pt"
"1";"290";"1";"1371203682281398272";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203682281398272";"Sun Mar 14 20:56:48 +0000 2021";"Thay_AD";"RT @BTSNewsBrasil: 📍Não foi hoje mas tudo bem!!  A caminhada ainda não acabou, QUE VENHA O PRÓXIMO!!  @BTS_twt #BTS #LightItUpBTS https://t…";"0";"1330";"BTS;LightItUpBTS";"Bangtan News Brasil ⟭⟬ ⁷;방탄소년단";"";"pt"
"1";"291";"1";"1371203642808803331";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203642808803331";"Sun Mar 14 20:56:38 +0000 2021";"yoongi_ad";"RT @orangetatae: bora dar stream pra dynamite???????? #LightItUpBTS";"0";"2";"LightItUpBTS";"tatah⁷ 🍷";"";"pt"
"1";"292";"1";"1371203617340932097";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203617340932097";"Sun Mar 14 20:56:32 +0000 2021";"olen_________ad";"RT @dviIsnight: pov: você quer ler o livro mas tem preguiça de ler o livro";"0";"20307";"";"logan;";"";"pt"
"1";"293";"1";"1371203559644139521";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203559644139521";"Sun Mar 14 20:56:19 +0000 2021";"olen_________ad";"RT @arttsholland: são fatos, a sala B é melhor que o A";"0";"3358";"";"felipe🕸️ | 📺: the originals";"";"pt"
"1";"294";"1";"1371203481957175298";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203481957175298";"Sun Mar 14 20:56:00 +0000 2021";"A_MarcaNegra";"RT @hey_mika: Impressionante que essa marca deve estar gastando MUITA grana de ad no youtube, mas se vocês vissem as propostas que eles man…";"0";"35";"";"mikannn";"";"pt"
"1";"295";"1";"1371203445487714307";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203445487714307";"Sun Mar 14 20:55:51 +0000 2021";"Thay_AD";"RT @btsclassic: ELES SÃO ARTISTAS NOMEADOS AO GRAMMY!!! 🥳 BTS 💜 https://t.co/lebb6ZQ90x";"0";"723";"";"AIGOO⁷아미🍓Red";"";"pt"
"1";"296";"1";"1371203425170493443";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203425170493443";"Sun Mar 14 20:55:46 +0000 2021";"yoongi_ad";"@BTS_twt  Vocês são maiores que tudo e todos!!! BTS PELO ARMY E ARMY PELO BTS💜 https://t.co/LjXD0lLGGR";"0";"0";"";"방탄소년단";"";"pt"
"1";"297";"1";"1371203419348873217";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203419348873217";"Sun Mar 14 20:55:45 +0000 2021";"gaabs_AD";"Meu peito só sabe doer, e queria eu que fosse um infarto, mas não, só um coração destruído";"0";"0";"";"";"";"pt"
"1";"298";"1";"1371203330110816266";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203330110816266";"Sun Mar 14 20:55:24 +0000 2021";"caesoares88";"@mt_s_ad @Aurtenetxxxe @nocontextfooty @guhrns ele levantou a perna pq na real ta torcendo pro time português";"0";"0";"";"Math, Bi da América ⓟ;Aurtenetxe;Out Of Context Football;Gustavo: O último romântico";"";"pt"
"1";"299";"1";"1371203286372597760";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203286372597760";"Sun Mar 14 20:55:13 +0000 2021";"rmtakata";"RT @_cinemascope: Você sabe o nome da primeira cineasta do mundo? Conhece suas obras?  Vem conhecer a história de Alice Guy-Blaché em um do…";"0";"4";"";"Cinemascope";"";"pt"
"1";"300";"1";"1371203152746328065";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203152746328065";"Sun Mar 14 20:54:41 +0000 2021";"mt_s_ad";"@caesoares88 @Aurtenetxxxe @nocontextfooty @guhrns maluco com 73 caneco se acha que ele se importa com essa pipocada 🤣🤣";"0";"0";"";"cae™;Aurtenetxe;Out Of Context Football;Gustavo: O último romântico";"";"pt"
"1";"301";"1";"1371203102683013122";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203102683013122";"Sun Mar 14 20:54:30 +0000 2021";"gaabs_AD";"As vezes queria ser um robô e ter 0 sentimentos l";"2";"0";"";"";"";"pt"
"1";"302";"1";"1371203048937246723";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371203048937246723";"Sun Mar 14 20:54:17 +0000 2021";"ad_2157";"RT @kahkpoper: não foram os meninos que perderam o grammy foi o grammy que perdeu is meninos  #LightItUpBTS @BTS_twt https://t.co/Vz5xWJxBi9";"0";"75";"LightItUpBTS";"kαh៹🐾BTS NO GRAMMY;방탄소년단";"";"pt"
"1";"303";"1";"1371202966682746881";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371202966682746881";"Sun Mar 14 20:53:57 +0000 2021";"Ewura_Ad";"@AugustusOtu Ashoq";"0";"0";"";"Augustus Otu";"";"pt"
"1";"304";"1";"1371202651883515908";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371202651883515908";"Sun Mar 14 20:52:42 +0000 2021";"PauloRenatoDor2";"Venha rezar com a Comunidade Kyria Angelus Vesperas Ad Eucarística com Or Mental https://t.co/3xA1Q5v6lY via @YouTube";"0";"0";"";"YouTube";"youtu.be/PARYXM9u20k";"pt"
"1";"305";"1";"1371202640911155204";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"1371202640911155204";"Sun Mar 14 20:52:39 +0000 2021";"hilario_ad";"RT @dviIsnight: pov: você quer ler o livro mas tem preguiça de ler o livro";"0";"20307";"";"logan;";"";"pt"
"1";"306";"1";"ad";"offcut";"";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"";"";"";"";"";"";"";"";"";""
"1";"307";"1";"ad";"headers";"";"fetched (200)";"2021-03-14 19:28:48.984914";"Twitter:/search/tweets";"";"";"";"";"";"";"";"";"";""
"1";"308";"1";"1371202592538296320";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202592538296320";"Sun Mar 14 20:52:28 +0000 2021";"moonIightsmiIe";"@bchartsnet AD MAIORES DO SÉCULO MEU DEUS";"0";"0";"";"BCharts";"";"pt"
"1";"309";"1";"1371202552377802765";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202552377802765";"Sun Mar 14 20:52:18 +0000 2021";"Thay_AD";"N acredito q esperei tanto pra ver isso, mas ok! Continuam maravilhosos";"0";"0";"";"";"";"pt"
"1";"310";"1";"1371202434618494976";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202434618494976";"Sun Mar 14 20:51:50 +0000 2021";"Thay_AD";"RT @dorameiradiary: ai ai essa premiação";"0";"7";"";"dorameira diary | ᴮᴱmai⁷ HOJE TEM GRAMMY";"";"pt"
"1";"311";"1";"1371202363495739407";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202363495739407";"Sun Mar 14 20:51:33 +0000 2021";"Thay_AD";"RT @Gemonie4: @btsclassic Agora a tremedeira é de raivaaaaaa";"0";"5";"";"Gemonie 💜;AIGOO⁷아미🍓Red";"";"pt"
"1";"312";"1";"1371202308600696836";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202308600696836";"Sun Mar 14 20:51:20 +0000 2021";"raiana_guedes";"@ad_NatOliv choro igual bebe com a morte da natasha toda vez";"0";"0";"";"N";"";"pt"
"1";"313";"1";"1371202305417166849";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202305417166849";"Sun Mar 14 20:51:19 +0000 2021";"innrkive";"FILHOS AD PTUA CAO PR PORRA";"0";"0";"";"";"";"pt"
"1";"314";"1";"1371202298353967108";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202298353967108";"Sun Mar 14 20:51:18 +0000 2021";"Thay_AD";"NAO ACREDITO NISSO";"0";"0";"";"";"";"pt"
"1";"315";"1";"1371202229508640769";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202229508640769";"Sun Mar 14 20:51:01 +0000 2021";"1trickKaisa";"@Fiori_lol o drop e leggit o 2 melhor ad q nois ta teno";"1";"0";"";"Fiori";"";"pt"
"1";"316";"1";"1371202218519564291";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202218519564291";"Sun Mar 14 20:50:59 +0000 2021";"NixleidyGutier1";"RT @BELEN267248505: Feliz Domingo amiga @celest_ad 🙏🤗 #PescadoresDeLaPatria @BELEN267248505";"0";"11";"PescadoresDeLaPatria";"❤️😘BELEN2 🤗🙏;🌈 @Celest ad💛💙❤️;❤️😘BELEN2 🤗🙏";"";"pt"
"1";"317";"1";"1371202202031755264";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202202031755264";"Sun Mar 14 20:50:55 +0000 2021";"Engefrom1";"RT @Engefrom1: D I T AD Ó R I A   FAZENDO GASTOS PARA SEU PRÓPRIO BENEFÍCIO, PROPAGANDA EM TEMPOS DE EXTREMA DIFICULDADE PARA OS CONTRIBUIN…";"0";"1";"";"JOSÉ ANTONIO GONÇALVES";"";"pt"
"1";"318";"1";"1371202191395020806";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202191395020806";"Sun Mar 14 20:50:52 +0000 2021";"anandacajueiro";"@AnnaS_Gdottir @c9stos @Sergioguia1 @bruna85172176 @marcelohp2017 @JoseLui87513930 @SturbanLula @Alexand92840726… https://t.co/SI0sEb6TAi";"8";"0";"";"Anna S Gunnarsdóttir;Claudinha sempre à esquerda!;Sérgio Águia🚩🇧🇷❤️🌿🐶🍺🌈;bruna;Marcelo Pereira🚩🚩;Ze Luiz Povinho.😺🐶;Giovana Sturban Lula Melhor Presidente Do Brasil;Alexandre";"twitter.com/i/web/status/1…";"pt"
"1";"319";"1";"1371202160659210242";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202160659210242";"Sun Mar 14 20:50:45 +0000 2021";"Engefrom1";"D I T AD Ó R I A   FAZENDO GASTOS PARA SEU PRÓPRIO BENEFÍCIO, PROPAGANDA EM TEMPOS DE EXTREMA DIFICULDADE PARA OS C… https://t.co/XLb01wGjCa";"1";"1";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"320";"1";"1371202023828430852";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371202023828430852";"Sun Mar 14 20:50:12 +0000 2021";"SeccLs";"@Merida_AD @BeSoccerPro La asistencia de Felipe";"1";"0";"";"A.D. Mérida;BeSoccer Pro";"";"pt"
"1";"321";"1";"1371201973790375941";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201973790375941";"Sun Mar 14 20:50:00 +0000 2021";"besitoduIce";"Assistindo um filme do ad@m s@ndler https://t.co/7GI4btDteo";"1";"0";"";"";"";"pt"
"1";"322";"1";"1371201939086716940";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201939086716940";"Sun Mar 14 20:49:52 +0000 2021";"Thay_AD";"Será q agr vai";"0";"0";"";"";"";"pt"
"1";"323";"1";"1371201893112877057";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201893112877057";"Sun Mar 14 20:49:41 +0000 2021";"ThzinLTLT";"RT @DESESPER0: BOLÃO DA GRAND FINALS 🔥 trintão na mão do primeiro que acertar o TOP 3 de hoje e der rt nesse tweet 🥇 🥈 🥉 só vai, pode comen…";"0";"155";"";"CODE DESESPERO #AD";"";"pt"
"1";"324";"1";"1371201760686133249";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201760686133249";"Sun Mar 14 20:49:10 +0000 2021";"Ad_Meyers";"@DadBroflovski @FuckUCartman Olá, Gerald!";"0";"0";"";"Gerald Broflovski;Kyle Broflovski";"";"pt"
"1";"325";"1";"1371201697117274112";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201697117274112";"Sun Mar 14 20:48:54 +0000 2021";"AnnaS_Gdottir";"@HerisValmir @marcelohp2017 @anandacajueiro @MarileneNsc @EstevamReboucas @renatosimoespt @EDIRCARVALHOMO3… https://t.co/nW5kJyfYqs";"3";"0";"";"Valmir Gonçalves de ;Marcelo Pereira🚩🚩;Fenix20;Mari 🚩🏴;Estevam Sampaio Rebouças;Renato Simões;🚩EDIR CARVALHO MOURA";"twitter.com/i/web/status/1…";"pt"
"1";"326";"1";"1371201668101070848";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201668101070848";"Sun Mar 14 20:48:48 +0000 2021";"Thay_AD";"RT @btsclassic: PARA A MÚSICAAAAAAA";"0";"145";"";"AIGOO⁷아미🍓Red";"";"pt"
"1";"327";"1";"1371201640963903490";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201640963903490";"Sun Mar 14 20:48:41 +0000 2021";"Mcsteph72";"@mala_ad_ @plus_eins_plus dito";"1";"0";"";"Malina;Joe";"";"pt"
"1";"328";"1";"1371201592800784387";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201592800784387";"Sun Mar 14 20:48:30 +0000 2021";"AD_SantaRita";"⚽ | DIA DE JOGO  🆚️ Atlético Brasileiro-DF 🏆 VI.457 🗓️ Rodada 9 🕒 20:00 🏟 Teixeirão  #VamosSantaRita 🇶🇦🐲… https://t.co/SbnL71TNCj";"2";"0";"VamosSantaRita";"";"twitter.com/i/web/status/1…";"pt"
"1";"329";"1";"1371201539134603272";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201539134603272";"Sun Mar 14 20:48:17 +0000 2021";"Thalita_brendaa";"RT @tiamaoficial: Gente! Cheguei para contar que a @timbrasil me convidou para algo muito importante: dar voz à questões sobre as identidad…";"0";"259";"";"Maíra Azevedo;TIM Brasil";"";"pt"
"1";"330";"1";"1371201524228034566";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201524228034566";"Sun Mar 14 20:48:13 +0000 2021";"i4jline";"RT @kardmoments: [INSTAGRAM] 25.01.21 - Atualização do BM no Instagram.  ""#ad #pagoemamizade JOANDAY X NEOGEN VITA DUO CREAM. Compre um ago…";"0";"3";"ad;pagoemamizade";"KDM.";"";"pt"
"1";"331";"1";"1371201508197421062";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201508197421062";"Sun Mar 14 20:48:09 +0000 2021";"AnnaS_Gdottir";"@anandacajueiro @c9stos @Sergioguia1 @bruna85172176 @marcelohp2017 @JoseLui87513930 @SturbanLula @Alexand92840726… https://t.co/rBCSYqrUDd";"6";"0";"";"Fenix20;Claudinha sempre à esquerda!;Sérgio Águia🚩🇧🇷❤️🌿🐶🍺🌈;bruna;Marcelo Pereira🚩🚩;Ze Luiz Povinho.😺🐶;Giovana Sturban Lula Melhor Presidente Do Brasil;Alexandre";"twitter.com/i/web/status/1…";"pt"
"1";"332";"1";"1371201420435808259";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201420435808259";"Sun Mar 14 20:47:48 +0000 2021";"disponivelcombr";"Conto Erótico ""Me entreguei a um desconhecido""   https://t.co/8kpbtPf4rk";"1";"0";"";"";"safados.net/responsivo/con…";"pt"
"1";"333";"1";"1371201374969602051";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371201374969602051";"Sun Mar 14 20:47:38 +0000 2021";"caesoares88";"@tnn_sccp @Aurtenetxxxe @nocontextfooty @mt_s_ad @guhrns não é o maior campeão e faz diferença";"0";"0";"";"nogueira;Aurtenetxe;Out Of Context Football;Math, Bi da América ⓟ;Gustavo: O último romântico";"";"pt"
"1";"334";"1";"1371200994688778243";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200994688778243";"Sun Mar 14 20:46:07 +0000 2021";"Thay_AD";"VAI SER AGORA GENTE SOCR A";"0";"0";"";"";"";"pt"
"1";"335";"1";"1371200914191753218";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200914191753218";"Sun Mar 14 20:45:48 +0000 2021";"legxndftn";"RT @DESESPER0: BOLÃO DA GRAND FINALS 🔥 trintão na mão do primeiro que acertar o TOP 3 de hoje e der rt nesse tweet 🥇 🥈 🥉 só vai, pode comen…";"0";"155";"";"CODE DESESPERO #AD";"";"pt"
"1";"336";"1";"1371200872433205248";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200872433205248";"Sun Mar 14 20:45:38 +0000 2021";"AD_TGOD";"RT @miguelribeiro60: Na semana passada ele estava acabado e o seu tempo estava a chegar ao fim.  Hoje voltam a chupá-lo de cima a baixo...…";"0";"2";"";"Migas";"";"pt"
"1";"337";"1";"1371200758654324738";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200758654324738";"Sun Mar 14 20:45:11 +0000 2021";"LuisCal17098349";"RT @edelyisa: #PescadoresDeLaPatria 🐳🐟🐬Feliz dia💯🎣 @edelyisa @APCrafaelurdane @Yurarlenis2 @guarenas_pedro @Dany49971034 @eljirajara @c1_fr…";"0";"83";"PescadoresDeLaPatria";"🌞🌈edelyisa R.M.❤☕😊💯;🌞🌈edelyisa R.M.❤☕😊💯;APCrafaelurdaneta;Yurarlenis;Pedro guarenas;Dany;R.A.S";"";"pt"
"1";"338";"1";"1371200721689923584";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200721689923584";"Sun Mar 14 20:45:02 +0000 2021";"ManoJuOliveira1";"RT @anandacajueiro: @AnnaS_Gdottir @c9stos @Sergioguia1 @bruna85172176 @marcelohp2017 @JoseLui87513930 @SturbanLula @Alexand92840726 @renat…";"0";"1";"";"Fenix20;Anna S Gunnarsdóttir;Claudinha sempre à esquerda!;Sérgio Águia🚩🇧🇷❤️🌿🐶🍺🌈;bruna;Marcelo Pereira🚩🚩;Ze Luiz Povinho.😺🐶;Giovana Sturban Lula Melhor Presidente Do Brasil;Alexandre";"";"pt"
"1";"339";"1";"1371200694775128068";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200694775128068";"Sun Mar 14 20:44:55 +0000 2021";"jacktn_";"@alpftn_ Imagina passar um ad.......";"0";"0";"";"alp9x";"";"pt"
"1";"340";"1";"1371200646469287947";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200646469287947";"Sun Mar 14 20:44:44 +0000 2021";"Ad_jupter";"RT @Eoq_Bangtan2: OS ARMYS TÃO ASSIM AGORA 😨😨  @BTS_twt #BTSHistoryMakers #LightItUpBTS #BTSARMY #방탄소년단 https://t.co/nvR67Vl11a";"0";"247";"BTSHistoryMakers;LightItUpBTS;BTSARMY;방탄소년단";"Eoq Bangtan? ⟭⟬⁷;방탄소년단";"";"pt"
"1";"341";"1";"1371200610842869765";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200610842869765";"Sun Mar 14 20:44:35 +0000 2021";"ManoJuOliveira1";"RT @HerisValmir: @AnnaS_Gdottir @marcelohp2017 @anandacajueiro @MarileneNsc @EstevamReboucas @renatosimoespt @EDIRCARVALHOMO3 @GisaAutentic…";"0";"1";"";"Valmir Gonçalves de ;Anna S Gunnarsdóttir;Marcelo Pereira🚩🚩;Fenix20;Mari 🚩🏴;Estevam Sampaio Rebouças;Renato Simões;🚩EDIR CARVALHO MOURA";"";"pt"
"1";"342";"1";"1371200579884752906";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200579884752906";"Sun Mar 14 20:44:28 +0000 2021";"Ad_jupter";"RT @Eoq_Bangtan2: #LightItUpBTS está com 3 MILHÕES de tweets ARMYYs!!  @BTS_twt #BTSARMY #방탄소년단 https://t.co/a9h9H2v2Ws";"0";"84";"LightItUpBTS;BTSARMY;방탄소년단";"Eoq Bangtan? ⟭⟬⁷;방탄소년단";"";"pt"
"1";"343";"1";"1371200525077712896";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200525077712896";"Sun Mar 14 20:44:15 +0000 2021";"kyunsgrr";"@ad_kyuwoo Personagens principais que você traiu por causa personagem secundário.";"0";"0";"";"아유미 |🌸";"";"pt"
"1";"344";"1";"1371200312141361153";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200312141361153";"Sun Mar 14 20:43:24 +0000 2021";"Thay_AD";"RT @btsclassic: Faltam mais 4 categorias até a categoria que o BTS foi nomeado ser anunciada no Grammy!!!!!! 🤸🏻‍♀️";"0";"248";"";"AIGOO⁷아미🍓Red";"";"pt"
"1";"345";"1";"1371200308202901519";"data";"statuses.*";"fetched (200)";"2021-03-14 19:28:49.635135";"Twitter:/search/tweets";"1371200308202901519";"Sun Mar 14 20:43:23 +0000 2021";"estebansotog";"@gabrielboric Falacia ad hominem";"0";"0";"";"Gabriel Boric Font";"";"pt"
